order_id,sku_category,basket_size,pick_time,congestion_score,warehouse_wait_time,rider_distance_km,delivery_time,sla_breach,order_cost,city_zone,peak_hour,pick_cost,staging_cost,last_mile_cost
3081,Dairy,6,11,5,18,1.91,37,1,53.38,West,1,16.5,21.599999999999998,15.28
3082,Dairy,14,32,10,13,1.09,57,1,72.32,East,0,48.0,15.6,8.72
3083,Snacks,12,12,4,1,8.45,33,1,86.8,South,1,18.0,1.2,67.6
3084,Frozen,11,38,7,1,1.96,49,1,73.88,South,1,57.0,1.2,15.68
3085,Frozen,3,5,4,16,8.25,41,1,92.7,East,0,7.5,19.2,66.0
3086,Household,13,31,4,2,9.31,55,1,123.38,North,1,46.5,2.4,74.48
3087,Dairy,13,21,3,7,9.09,49,1,112.62,West,1,31.5,8.4,72.72
3088,Beverages,8,23,3,7,2.59,38,1,63.62,East,1,34.5,8.4,20.72
3089,Vegetables,6,14,7,7,8.18,44,1,94.84,North,0,21.0,8.4,65.44
3090,Frozen,4,26,8,9,9.23,61,1,123.64,West,0,39.0,10.799999999999999,73.84
3091,Household,14,5,8,2,9.3,33,1,84.3,South,1,7.5,2.4,74.4
3092,Frozen,10,28,3,15,8.46,62,1,127.68,South,1,42.0,18.0,67.68
3093,Household,11,12,4,8,8.69,41,1,97.12,North,0,18.0,9.6,69.52
3094,Snacks,15,7,1,14,3.18,28,0,52.74,West,0,10.5,16.8,25.44
3095,Vegetables,9,21,4,17,4.33,50,1,86.54,East,0,31.5,20.4,34.64
3096,Fruits,6,36,3,11,7.6,65,1,128.0,South,0,54.0,13.2,60.8
3097,Vegetables,10,18,8,2,8.68,45,1,98.84,West,0,27.0,2.4,69.44
3098,Snacks,1,25,2,19,6.99,59,1,116.22,West,0,37.5,22.8,55.92
3099,Frozen,8,6,3,19,8.34,44,1,98.52,North,1,9.0,22.8,66.72
3100,Fruits,12,6,1,17,11.04,46,1,117.72,North,0,9.0,20.4,88.32
3101,Fruits,10,32,5,17,4.0,62,1,100.4,North,0,48.0,20.4,32.0
3102,Household,13,21,1,16,11.45,60,1,142.3,West,0,31.5,19.2,91.6
3103,Household,12,32,9,1,8.02,58,1,113.36,West,1,48.0,1.2,64.16
3104,Snacks,14,29,4,17,9.36,68,1,138.78,East,1,43.5,20.4,74.88
3105,Frozen,10,26,8,15,4.9,58,1,96.2,West,1,39.0,18.0,39.2
3106,Fruits,8,11,5,6,2.07,26,0,40.26,West,0,16.5,7.199999999999999,16.56
3107,Household,3,5,2,8,10.77,36,1,103.26,South,1,7.5,9.6,86.16
3108,Vegetables,13,15,2,2,7.2,33,1,82.5,North,1,22.5,2.4,57.6
3109,Household,13,9,7,6,11.49,44,1,112.62,West,1,13.5,7.199999999999999,91.92
3110,Beverages,10,38,6,6,9.86,69,1,143.08,South,0,57.0,7.199999999999999,78.88
3111,Frozen,5,5,1,11,7.38,31,1,79.74,South,0,7.5,13.2,59.04
3112,Snacks,5,23,8,9,8.14,56,1,110.42,South,0,34.5,10.799999999999999,65.12
3113,Household,1,5,5,19,1.66,32,1,43.58,West,0,7.5,22.8,13.28
3114,Fruits,9,33,5,19,2.55,62,1,92.7,East,0,49.5,22.8,20.4
3115,Fruits,12,25,10,9,6.05,56,1,96.7,East,0,37.5,10.799999999999999,48.4
3116,Household,4,37,10,5,10.63,73,1,146.54,North,1,55.5,6.0,85.04
3117,Beverages,8,28,5,18,11.43,73,1,155.04,South,1,42.0,21.599999999999998,91.44
3118,Dairy,3,29,5,4,4.17,46,1,81.66,South,0,43.5,4.8,33.36
3119,Frozen,5,7,3,2,4.63,21,0,49.94,West,1,10.5,2.4,37.04
3120,Dairy,6,7,4,17,1.38,30,0,41.94,West,0,10.5,20.4,11.04
3121,Dairy,12,15,9,15,11.79,62,1,134.82,South,0,22.5,18.0,94.32
3122,Household,5,20,8,4,8.22,48,1,100.56,East,0,30.0,4.8,65.76
3123,Vegetables,7,11,6,18,1.84,38,1,52.82,East,1,16.5,21.599999999999998,14.72
3124,Vegetables,3,40,6,4,11.14,72,1,153.92,West,1,60.0,4.8,89.12
3125,Household,2,17,1,4,4.48,30,0,66.14,East,1,25.5,4.8,35.84
3126,Snacks,2,8,10,19,5.15,47,1,76.0,North,1,12.0,22.8,41.2
3127,Dairy,4,6,1,20,4.41,35,1,68.28,North,0,9.0,24.0,35.28
3128,Snacks,13,8,7,6,7.79,36,1,81.52,West,1,12.0,7.199999999999999,62.32
3129,Frozen,1,5,2,4,6.77,24,0,66.46,West,1,7.5,4.8,54.16
3130,Snacks,11,27,4,11,1.84,45,1,68.42,South,0,40.5,13.2,14.72
3131,Household,2,12,8,8,7.54,43,1,87.92,North,1,18.0,9.6,60.32
3132,Vegetables,6,10,3,20,7.6,48,1,99.8,South,0,15.0,24.0,60.8
3133,Vegetables,11,21,8,1,10.92,51,1,120.06,South,0,31.5,1.2,87.36
3134,Snacks,8,5,4,12,1.22,23,0,31.66,South,1,7.5,14.399999999999999,9.76
3135,Beverages,13,14,10,10,4.99,43,1,72.92,West,1,21.0,12.0,39.92
3136,Dairy,13,40,4,14,1.11,60,1,85.68,South,1,60.0,16.8,8.88
3137,Fruits,7,23,9,12,10.48,64,1,132.74,East,1,34.5,14.399999999999999,83.84
3138,Frozen,11,29,5,12,8.17,62,1,123.26,North,0,43.5,14.399999999999999,65.36
3139,Snacks,1,23,9,11,5.27,53,1,89.86,West,0,34.5,13.2,42.16
3140,Beverages,1,29,6,1,1.63,39,1,57.74,East,0,43.5,1.2,13.04
3141,Dairy,8,7,7,9,4.76,32,1,59.38,West,1,10.5,10.799999999999999,38.08
3142,Snacks,6,8,4,16,9.34,46,1,105.92,East,0,12.0,19.2,74.72
3143,Fruits,8,13,1,15,10.01,49,1,117.58,South,1,19.5,18.0,80.08
3144,Snacks,12,8,3,11,10.16,42,1,106.48,West,1,12.0,13.2,81.28
3145,Dairy,6,11,9,8,4.35,36,1,60.9,South,0,16.5,9.6,34.8
3146,Frozen,9,18,2,2,1.25,24,0,39.4,North,1,27.0,2.4,10.0
3147,Beverages,1,33,7,7,8.47,63,1,125.66,North,1,49.5,8.4,67.76
3148,Household,6,12,5,9,10.8,47,1,115.2,East,0,18.0,10.799999999999999,86.4
3149,Frozen,2,6,1,5,3.63,19,0,44.04,West,0,9.0,6.0,29.04
3150,Snacks,6,6,1,19,2.1,30,0,48.6,South,1,9.0,22.8,16.8
3151,Vegetables,15,10,5,9,4.88,33,1,64.84,West,1,15.0,10.799999999999999,39.04
3152,Beverages,6,21,5,17,8.37,59,1,118.86,North,0,31.5,20.4,66.96
3153,Dairy,13,36,9,18,10.75,84,1,161.6,East,0,54.0,21.599999999999998,86.0
3154,Beverages,14,12,9,19,9.48,58,1,116.64,South,0,18.0,22.8,75.84
3155,Dairy,4,28,3,3,7.34,48,1,104.32,South,0,42.0,3.5999999999999996,58.72
3156,Dairy,8,10,4,7,8.97,38,1,95.16,South,0,15.0,8.4,71.76
3157,Beverages,11,24,1,19,10.35,64,1,141.6,East,1,36.0,22.8,82.8
3158,Household,14,7,10,17,5.72,45,1,76.66,East,1,10.5,20.4,45.76
3159,Dairy,11,16,6,6,7.53,43,1,91.44,North,0,24.0,7.199999999999999,60.24
3160,Beverages,15,15,5,2,9.28,40,1,99.14,East,1,22.5,2.4,74.24
3161,Household,15,7,4,4,3.73,22,0,45.14,West,1,10.5,4.8,29.84
3162,Beverages,2,39,3,20,3.41,68,1,109.78,South,1,58.5,24.0,27.28
3163,Frozen,3,18,6,20,11.99,67,1,146.92,West,1,27.0,24.0,95.92
3164,Snacks,5,34,3,14,5.87,62,1,114.76,North,1,51.0,16.8,46.96
3165,Fruits,1,15,3,20,4.08,46,1,79.14,East,0,22.5,24.0,32.64
3166,Frozen,7,15,5,16,6.91,49,1,96.98,East,0,22.5,19.2,55.28
3167,Frozen,11,30,1,7,5.23,48,1,95.24,South,1,45.0,8.4,41.84
3168,Vegetables,9,37,5,10,6.58,65,1,120.14,South,0,55.5,12.0,52.64
3169,Snacks,6,10,2,20,7.77,47,1,101.16,East,1,15.0,24.0,62.16
3170,Vegetables,6,11,4,13,11.44,50,1,123.62,West,0,16.5,15.6,91.52
3171,Fruits,14,23,6,4,3.61,40,1,68.18,West,0,34.5,4.8,28.88
3172,Fruits,15,12,1,16,9.53,48,1,113.44,East,1,18.0,19.2,76.24
3173,Snacks,4,24,10,10,11.96,67,1,143.68,West,1,36.0,12.0,95.68
3174,Fruits,4,24,5,16,4.03,53,1,87.44,East,0,36.0,19.2,32.24
3175,Beverages,1,37,3,1,1.36,43,1,67.58,West,1,55.5,1.2,10.88
3176,Fruits,1,36,6,16,10.78,79,1,159.44,South,1,54.0,19.2,86.24
3177,Beverages,14,29,5,2,7.96,51,1,109.58,East,0,43.5,2.4,63.68
3178,Beverages,2,25,7,3,7.41,49,1,100.38,West,0,37.5,3.5999999999999996,59.28
3179,Household,6,36,1,12,11.04,71,1,156.72,East,0,54.0,14.399999999999999,88.32
3180,Frozen,11,8,5,18,8.16,47,1,98.88,East,1,12.0,21.599999999999998,65.28
3181,Household,9,6,5,13,2.54,29,0,44.92,West,1,9.0,15.6,20.32
3182,Snacks,3,33,2,4,6.34,51,1,105.02,East,0,49.5,4.8,50.72
3183,Household,12,9,1,12,2.9,27,0,51.1,South,0,13.5,14.399999999999999,23.2
3184,Fruits,14,8,4,4,3.23,22,0,42.64,West,1,12.0,4.8,25.84
3185,Beverages,9,24,4,20,11.89,71,1,155.12,West,0,36.0,24.0,95.12
3186,Snacks,6,37,1,14,9.93,71,1,151.74,South,0,55.5,16.8,79.44
3187,Household,4,39,7,6,1.64,55,1,78.82,North,1,58.5,7.199999999999999,13.12
3188,Beverages,13,16,7,10,3.03,39,1,60.24,South,0,24.0,12.0,24.24
3189,Household,12,27,3,18,8.68,65,1,131.54,West,0,40.5,21.599999999999998,69.44
3190,Household,8,7,4,12,10.59,44,1,109.62,South,1,10.5,14.399999999999999,84.72
3191,Vegetables,7,20,3,20,11.04,65,1,142.32,North,0,30.0,24.0,88.32
3192,Fruits,6,39,4,16,4.08,67,1,110.34,West,0,58.5,19.2,32.64
3193,Snacks,14,28,9,8,8.23,61,1,117.44,South,1,42.0,9.6,65.84
3194,Vegetables,11,20,6,11,11.67,60,1,136.56,South,0,30.0,13.2,93.36
3195,Snacks,7,23,7,9,9.49,57,1,121.22,North,1,34.5,10.799999999999999,75.92
3196,Snacks,11,20,7,16,9.45,61,1,124.8,South,1,30.0,19.2,75.6
3197,Snacks,7,18,7,5,8.13,46,1,98.04,South,0,27.0,6.0,65.04
3198,Fruits,4,32,1,8,11.43,63,1,149.04,North,0,48.0,9.6,91.44
3199,Vegetables,14,21,5,10,1.61,39,1,56.38,South,1,31.5,12.0,12.88
3200,Fruits,9,12,5,18,8.63,52,1,108.64,West,0,18.0,21.599999999999998,69.04
3201,Fruits,4,10,3,3,6.8,29,0,73.0,East,1,15.0,3.5999999999999996,54.4
3202,Beverages,8,14,3,20,6.62,50,1,97.96,North,0,21.0,24.0,52.96
3203,Beverages,10,27,7,18,4.51,61,1,98.18,South,0,40.5,21.599999999999998,36.08
3204,Beverages,1,20,1,13,5.92,45,1,92.96,West,0,30.0,15.6,47.36
3205,Dairy,2,27,5,7,4.56,48,1,85.38,East,1,40.5,8.4,36.48
3206,Beverages,4,13,2,3,9.4,36,1,98.3,South,0,19.5,3.5999999999999996,75.2
3207,Vegetables,12,28,7,17,3.53,59,1,90.64,East,1,42.0,20.4,28.24
3208,Fruits,14,22,7,4,7.28,47,1,96.04,South,0,33.0,4.8,58.24
3209,Fruits,11,37,10,6,6.45,65,1,114.3,East,1,55.5,7.199999999999999,51.6
3210,Beverages,8,32,9,7,4.42,56,1,91.76,West,0,48.0,8.4,35.36
3211,Household,1,29,4,9,10.76,63,1,140.38,North,1,43.5,10.799999999999999,86.08
3212,Fruits,14,20,2,13,8.21,51,1,111.28,North,0,30.0,15.6,65.68
3213,Vegetables,12,6,3,19,3.39,34,1,58.92,North,1,9.0,22.8,27.12
3214,Beverages,9,39,6,1,10.39,66,1,142.82,South,0,58.5,1.2,83.12
3215,Household,13,38,2,3,11.29,65,1,150.92,South,1,57.0,3.5999999999999996,90.32
3216,Snacks,9,17,2,9,1.51,31,1,48.38,North,1,25.5,10.799999999999999,12.08
3217,Beverages,3,17,3,6,1.15,28,0,41.9,West,0,25.5,7.199999999999999,9.2
3218,Frozen,12,5,9,10,10.62,45,1,104.46,East,1,7.5,12.0,84.96
3219,Snacks,10,19,3,10,3.85,39,1,71.3,East,1,28.5,12.0,30.8
3220,Household,7,8,1,8,5.68,28,0,67.04,East,0,12.0,9.6,45.44
3221,Snacks,15,23,9,16,8.63,65,1,122.74,East,0,34.5,19.2,69.04
3222,Beverages,4,36,1,7,1.33,46,1,73.04,South,1,54.0,8.4,10.64
3223,Snacks,4,18,3,15,4.04,44,1,77.32,East,0,27.0,18.0,32.32
3224,Vegetables,14,9,5,5,10.43,39,1,102.94,East,0,13.5,6.0,83.44
3225,Vegetables,3,38,2,7,11.55,70,1,157.8,West,0,57.0,8.4,92.4
3226,Dairy,9,14,10,18,11.76,65,1,136.68,West,0,21.0,21.599999999999998,94.08
3227,Fruits,3,25,9,8,8.69,59,1,116.62,West,0,37.5,9.6,69.52
3228,Fruits,6,23,9,8,6.44,52,1,95.62,East,1,34.5,9.6,51.52
3229,Fruits,15,14,9,20,4.05,51,1,77.4,North,1,21.0,24.0,32.4
3230,Beverages,13,8,2,11,8.7,38,1,94.8,North,1,12.0,13.2,69.6
3231,Frozen,12,32,9,10,2.42,55,1,79.36,East,1,48.0,12.0,19.36
3232,Household,11,22,2,16,3.59,47,1,80.92,South,1,33.0,19.2,28.72
3233,Fruits,2,11,6,13,2.22,34,1,49.86,North,0,16.5,15.6,17.76
3234,Household,10,12,10,4,10.13,46,1,103.84,East,1,18.0,4.8,81.04
3235,Vegetables,7,18,8,13,9.29,57,1,116.92,West,1,27.0,15.6,74.32
3236,Household,1,16,5,13,5.65,45,1,84.8,West,1,24.0,15.6,45.2
3237,Fruits,15,22,2,3,9.54,46,1,112.92,South,0,33.0,3.5999999999999996,76.32
3238,Household,3,37,2,3,9.81,61,1,137.58,West,0,55.5,3.5999999999999996,78.48
3239,Vegetables,15,27,6,17,1.39,52,1,72.02,West,1,40.5,20.4,11.12
3240,Dairy,5,22,7,16,7.85,60,1,115.0,West,1,33.0,19.2,62.8
3241,Fruits,7,13,8,10,11.89,54,1,126.62,West,0,19.5,12.0,95.12
3242,Vegetables,15,21,5,9,2.39,39,1,61.42,South,1,31.5,10.799999999999999,19.12
3243,Dairy,5,10,6,16,6.88,45,1,89.24,South,1,15.0,19.2,55.04
3244,Dairy,5,9,2,12,10.61,44,1,112.78,East,1,13.5,14.399999999999999,84.88
3245,Fruits,9,5,1,19,5.56,36,1,74.78,East,0,7.5,22.8,44.48
3246,Household,10,28,10,6,1.0,46,1,57.2,South,0,42.0,7.199999999999999,8.0
3247,Beverages,14,38,1,18,1.62,60,1,91.56,North,1,57.0,21.599999999999998,12.96
3248,Fruits,6,38,1,7,3.03,52,1,89.64,South,0,57.0,8.4,24.24
3249,Fruits,5,6,4,10,9.95,39,1,100.6,South,0,9.0,12.0,79.6
3250,Snacks,6,37,6,19,6.13,74,1,127.34,West,0,55.5,22.8,49.04
3251,Household,12,30,6,5,11.63,64,1,144.04,North,0,45.0,6.0,93.04
3252,Snacks,2,17,8,16,8.09,57,1,109.42,West,1,25.5,19.2,64.72
3253,Dairy,2,23,3,9,8.52,52,1,113.46,South,1,34.5,10.799999999999999,68.16
3254,Dairy,11,30,2,15,3.87,54,1,93.96,South,1,45.0,18.0,30.96
3255,Beverages,7,14,7,9,8.73,47,1,101.64,East,0,21.0,10.799999999999999,69.84
3256,Frozen,3,26,6,5,2.51,42,1,65.08,East,1,39.0,6.0,20.08
3257,Dairy,11,10,5,2,10.32,37,1,99.96,East,1,15.0,2.4,82.56
3258,Fruits,13,34,2,13,10.42,69,1,149.96,North,0,51.0,15.6,83.36
3259,Fruits,3,25,4,14,5.8,54,1,100.7,South,0,37.5,16.8,46.4
3260,Frozen,15,37,10,2,3.14,55,1,83.02,West,0,55.5,2.4,25.12
3261,Household,15,28,9,5,7.7,57,1,109.6,East,0,42.0,6.0,61.6
3262,Fruits,12,21,3,19,10.74,64,1,140.22,East,1,31.5,22.8,85.92
3263,Beverages,5,37,4,3,6.59,57,1,111.82,North,0,55.5,3.5999999999999996,52.72
3264,Frozen,7,14,6,9,3.21,35,1,57.48,North,0,21.0,10.799999999999999,25.68
3265,Beverages,14,32,8,2,11.55,65,1,142.8,West,1,48.0,2.4,92.4
3266,Vegetables,2,6,7,19,11.38,54,1,122.84,East,0,9.0,22.8,91.04
3267,Fruits,10,29,6,17,6.27,64,1,114.06,South,0,43.5,20.4,50.16
3268,Snacks,1,40,6,10,10.21,76,1,153.68,West,1,60.0,12.0,81.68
3269,Fruits,13,6,9,1,1.78,19,0,24.44,West,0,9.0,1.2,14.24
3270,Snacks,4,11,2,19,11.24,54,1,129.22,South,0,16.5,22.8,89.92
3271,Fruits,6,5,7,16,10.14,48,1,107.82,North,1,7.5,19.2,81.12
3272,Dairy,3,39,4,9,4.31,60,1,103.78,West,0,58.5,10.799999999999999,34.48
3273,Household,4,28,2,9,6.37,51,1,103.76,East,0,42.0,10.799999999999999,50.96
3274,Beverages,3,33,1,4,9.43,56,1,129.74,West,0,49.5,4.8,75.44
3275,Frozen,11,16,7,17,3.55,47,1,72.8,South,1,24.0,20.4,28.4
3276,Household,8,16,8,15,11.1,61,1,130.8,North,1,24.0,18.0,88.8
3277,Dairy,13,11,5,12,2.65,33,1,52.1,South,1,16.5,14.399999999999999,21.2
3278,Fruits,3,20,2,5,1.41,29,0,47.28,West,0,30.0,6.0,11.28
3279,Beverages,15,39,3,7,3.29,55,1,93.22,South,0,58.5,8.4,26.32
3280,Snacks,4,28,6,1,6.75,48,1,97.2,North,0,42.0,1.2,54.0
3281,Household,9,24,8,11,6.92,56,1,104.56,South,0,36.0,13.2,55.36
3282,Household,3,32,5,18,7.96,70,1,133.28,North,0,48.0,21.599999999999998,63.68
3283,Dairy,9,5,9,18,6.22,44,1,78.86,West,0,7.5,21.599999999999998,49.76
3284,Snacks,7,35,9,8,2.11,56,1,78.98,South,1,52.5,9.6,16.88
3285,Household,2,23,4,17,7.43,58,1,114.34,West,0,34.5,20.4,59.44
3286,Snacks,14,11,6,13,11.01,52,1,120.18,East,0,16.5,15.6,88.08
3287,Snacks,2,12,6,14,6.15,44,1,84.0,South,0,18.0,16.8,49.2
3288,Vegetables,14,33,4,20,4.86,66,1,112.38,North,1,49.5,24.0,38.88
3289,Dairy,14,22,2,1,7.25,39,1,92.2,North,1,33.0,1.2,58.0
3290,Household,13,39,6,17,1.39,64,1,90.02,West,0,58.5,20.4,11.12
3291,Dairy,4,14,1,9,9.69,43,1,109.32,North,0,21.0,10.799999999999999,77.52
3292,Fruits,5,31,10,14,3.79,62,1,93.62,West,0,46.5,16.8,30.32
3293,Frozen,5,25,7,8,9.32,58,1,121.66,North,1,37.5,9.6,74.56
3294,Household,5,23,6,15,10.25,64,1,134.5,South,0,34.5,18.0,82.0
3295,Snacks,7,7,10,17,8.69,51,1,100.42,West,0,10.5,20.4,69.52
3296,Household,10,31,7,15,8.0,69,1,128.5,North,1,46.5,18.0,64.0
3297,Beverages,7,37,6,6,8.41,65,1,129.98,West,1,55.5,7.199999999999999,67.28
3298,Dairy,14,17,6,12,4.29,43,1,74.22,West,0,25.5,14.399999999999999,34.32
3299,Frozen,9,36,5,7,3.02,54,1,86.56,North,1,54.0,8.4,24.16
3300,Vegetables,10,7,2,5,2.16,18,0,33.78,North,0,10.5,6.0,17.28
3301,Dairy,3,26,3,20,9.75,68,1,141.0,South,1,39.0,24.0,78.0
3302,Vegetables,13,25,7,9,4.04,49,1,80.62,East,1,37.5,10.799999999999999,32.32
3303,Beverages,9,18,8,11,5.33,47,1,82.84,West,1,27.0,13.2,42.64
3304,Frozen,5,34,10,15,11.48,81,1,160.84,North,0,51.0,18.0,91.84
3305,Frozen,4,32,10,5,4.27,55,1,88.16,North,0,48.0,6.0,34.16
3306,Fruits,7,39,4,5,7.93,63,1,127.94,South,1,58.5,6.0,63.44
3307,Fruits,3,13,6,6,4.43,33,1,62.14,East,1,19.5,7.199999999999999,35.44
3308,Frozen,5,11,1,11,10.71,44,1,115.38,South,1,16.5,13.2,85.68
3309,Snacks,15,27,8,19,9.47,72,1,139.06,South,1,40.5,22.8,75.76
3310,Snacks,5,38,2,10,7.98,65,1,132.84,East,0,57.0,12.0,63.84
3311,Frozen,15,6,2,2,11.09,32,1,100.12,East,0,9.0,2.4,88.72
3312,Frozen,13,28,9,2,9.69,58,1,121.92,North,0,42.0,2.4,77.52
3313,Fruits,6,21,4,16,4.38,49,1,85.74,East,0,31.5,19.2,35.04
3314,Household,4,38,6,12,10.01,76,1,151.48,North,0,57.0,14.399999999999999,80.08
3315,Frozen,15,6,3,12,1.46,23,0,35.08,West,0,9.0,14.399999999999999,11.68
3316,Beverages,8,18,2,10,11.32,52,1,129.56,North,0,27.0,12.0,90.56
3317,Dairy,8,9,7,8,9.88,43,1,102.14,South,0,13.5,9.6,79.04
3318,Vegetables,11,25,6,20,6.23,63,1,111.34,West,0,37.5,24.0,49.84
3319,Household,8,25,9,9,10.29,63,1,130.62,East,1,37.5,10.799999999999999,82.32
3320,Household,14,36,8,10,1.1,56,1,74.8,East,1,54.0,12.0,8.8
3321,Snacks,6,5,2,16,2.43,27,0,46.14,West,0,7.5,19.2,19.44
3322,Frozen,5,6,7,6,4.73,28,0,54.04,South,1,9.0,7.199999999999999,37.84
3323,Vegetables,4,10,2,13,2.13,29,0,47.64,East,1,15.0,15.6,17.04
3324,Fruits,6,38,9,11,2.0,62,1,86.2,North,1,57.0,13.2,16.0
3325,Beverages,3,8,7,13,4.87,37,1,66.56,South,0,12.0,15.6,38.96
3326,Fruits,3,30,8,11,6.79,62,1,112.52,South,1,45.0,13.2,54.32
3327,Snacks,13,39,4,2,1.73,48,1,74.74,West,1,58.5,2.4,13.84
3328,Vegetables,9,37,9,17,4.03,71,1,108.14,North,0,55.5,20.4,32.24
3329,Snacks,6,38,10,14,2.01,66,1,89.88,South,0,57.0,16.8,16.08
3330,Snacks,11,29,3,8,2.47,44,1,72.86,South,1,43.5,9.6,19.76
3331,Dairy,6,24,10,4,8.59,55,1,109.52,West,1,36.0,4.8,68.72
3332,Vegetables,11,11,1,15,10.86,48,1,121.38,South,0,16.5,18.0,86.88
3333,Vegetables,8,25,9,4,4.06,46,1,74.78,East,0,37.5,4.8,32.48
3334,Fruits,2,17,5,18,5.83,51,1,93.74,West,0,25.5,21.599999999999998,46.64
3335,Frozen,13,23,4,9,10.72,57,1,131.06,South,1,34.5,10.799999999999999,85.76
3336,Fruits,8,28,3,3,2.57,39,1,66.16,South,1,42.0,3.5999999999999996,20.56
3337,Household,8,39,1,5,4.24,53,1,98.42,East,0,58.5,6.0,33.92
3338,Vegetables,7,28,7,8,4.86,52,1,90.48,West,1,42.0,9.6,38.88
3339,Household,7,30,9,4,5.73,54,1,95.64,West,1,45.0,4.8,45.84
3340,Household,13,27,9,20,4.04,64,1,96.82,South,0,40.5,24.0,32.32
3341,Household,15,9,4,17,6.34,42,1,84.62,West,1,13.5,20.4,50.72
3342,Dairy,9,15,2,15,10.67,53,1,125.86,North,0,22.5,18.0,85.36
3343,Fruits,1,34,10,6,7.63,65,1,119.24,South,0,51.0,7.199999999999999,61.04
3344,Vegetables,14,15,10,16,8.24,57,1,107.62,East,1,22.5,19.2,65.92
3345,Frozen,13,9,5,12,4.03,34,1,60.14,North,1,13.5,14.399999999999999,32.24
3346,Vegetables,1,19,1,18,4.29,46,1,84.42,West,0,28.5,21.599999999999998,34.32
3347,Frozen,1,26,9,9,6.13,56,1,98.84,South,0,39.0,10.799999999999999,49.04
3348,Beverages,11,38,3,4,5.37,55,1,104.76,West,1,57.0,4.8,42.96
3349,Fruits,4,6,9,10,3.48,31,1,48.84,West,1,9.0,12.0,27.84
3350,Household,11,13,1,18,8.36,48,1,107.98,West,1,19.5,21.599999999999998,66.88
3351,Household,2,7,4,4,8.62,32,1,84.26,East,1,10.5,4.8,68.96
3352,Household,3,16,7,11,9.42,52,1,112.56,South,1,24.0,13.2,75.36
3353,Dairy,11,27,9,10,9.58,65,1,129.14,North,0,40.5,12.0,76.64
3354,Beverages,11,5,7,9,9.66,40,1,95.58,South,0,7.5,10.799999999999999,77.28
3355,Fruits,10,34,6,8,5.52,59,1,104.76,North,1,51.0,9.6,44.16
3356,Frozen,7,24,8,14,6.25,58,1,102.8,South,1,36.0,16.8,50.0
3357,Vegetables,5,9,7,20,2.17,40,1,54.86,West,1,13.5,24.0,17.36
3358,Snacks,14,23,8,6,4.26,45,1,75.78,North,1,34.5,7.199999999999999,34.08
3359,Snacks,5,26,7,16,5.99,60,1,106.12,South,0,39.0,19.2,47.92
3360,Frozen,13,39,10,12,11.72,84,1,166.66,West,1,58.5,14.399999999999999,93.76
3361,Vegetables,2,31,5,19,6.65,68,1,122.5,West,0,46.5,22.8,53.2
3362,Household,12,30,6,16,7.03,66,1,120.44,East,1,45.0,19.2,56.24
3363,Snacks,12,20,5,1,10.16,46,1,112.48,East,1,30.0,1.2,81.28
3364,Snacks,7,13,6,8,2.57,32,1,49.66,West,1,19.5,9.6,20.56
3365,Frozen,6,31,3,13,10.45,67,1,145.7,South,0,46.5,15.6,83.6
3366,Dairy,15,18,6,15,4.88,48,1,84.04,West,1,27.0,18.0,39.04
3367,Frozen,5,32,4,6,2.95,47,1,78.8,North,0,48.0,7.199999999999999,23.6
3368,Household,1,9,6,4,7.24,33,1,76.22,West,0,13.5,4.8,57.92
3369,Beverages,5,31,2,11,11.56,67,1,152.18,North,0,46.5,13.2,92.48
3370,Household,10,29,3,3,8.74,52,1,117.02,North,0,43.5,3.5999999999999996,69.92
3371,Snacks,6,35,6,16,11.95,80,1,167.3,West,1,52.5,19.2,95.6
3372,Household,3,33,10,7,5.9,61,1,105.1,South,1,49.5,8.4,47.2
3373,Snacks,4,12,1,3,3.45,22,0,49.2,West,1,18.0,3.5999999999999996,27.6
3374,Dairy,5,32,6,15,1.56,56,1,78.48,South,0,48.0,18.0,12.48
3375,Dairy,7,14,3,10,7.84,42,1,95.72,West,1,21.0,12.0,62.72
3376,Frozen,6,26,7,8,9.42,59,1,123.96,West,1,39.0,9.6,75.36
3377,Beverages,8,19,10,2,9.58,50,1,107.54,South,1,28.5,2.4,76.64
3378,Frozen,9,32,5,8,9.12,63,1,130.56,East,1,48.0,9.6,72.96
3379,Vegetables,6,5,5,9,5.58,30,0,62.94,South,1,7.5,10.799999999999999,44.64
3380,Fruits,8,11,6,16,10.51,54,1,119.78,North,0,16.5,19.2,84.08
3381,Vegetables,11,26,9,18,2.88,58,1,83.64,South,0,39.0,21.599999999999998,23.04
3382,Beverages,8,8,8,1,11.65,40,1,106.4,North,0,12.0,1.2,93.2
3383,Fruits,12,13,9,19,6.05,53,1,90.7,South,0,19.5,22.8,48.4
3384,Vegetables,6,24,4,19,10.16,67,1,140.08,South,0,36.0,22.8,81.28
3385,Vegetables,5,5,4,6,9.09,33,1,87.42,East,1,7.5,7.199999999999999,72.72
3386,Dairy,2,33,5,7,3.0,51,1,81.9,North,0,49.5,8.4,24.0
3387,Household,5,35,10,7,5.27,62,1,103.06,West,1,52.5,8.4,42.16
3388,Household,6,24,10,2,10.08,56,1,119.04,East,0,36.0,2.4,80.64
3389,Household,14,17,8,18,5.31,53,1,89.58,South,1,25.5,21.599999999999998,42.48
3390,Snacks,6,17,5,6,5.38,38,1,75.74,North,1,25.5,7.199999999999999,43.04
